사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자,호선,구,동,상세주소,전화번호,상세주소_역이름
20191206,6호선,2612,역촌,4565.0,4951.0,20191209,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191207,6호선,2612,역촌,3437.0,3660.0,20191210,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191208,6호선,2612,역촌,2713.0,2870.0,20191211,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191209,6호선,2612,역촌,4486.0,4887.0,20191212,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191210,6호선,2612,역촌,4675.0,5070.0,20191213,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191211,6호선,2612,역촌,4613.0,5034.0,20191214,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191212,6호선,2612,역촌,4690.0,5256.0,20191215,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191213,6호선,2612,역촌,4838.0,5305.0,20191216,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191214,6호선,2612,역촌,3644.0,4036.0,20191217,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191215,6호선,2612,역촌,2692.0,3002.0,20191218,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191216,6호선,2612,역촌,4541.0,5136.0,20191219,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191217,6호선,2612,역촌,4633.0,5243.0,20191220,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191218,6호선,2612,역촌,4776.0,5319.0,20191221,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191219,6호선,2612,역촌,4619.0,5330.0,20191222,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191220,6호선,2612,역촌,4931.0,5536.0,20191223,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191221,6호선,2612,역촌,3590.0,3927.0,20191224,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191222,6호선,2612,역촌,2692.0,3001.0,20191225,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191223,6호선,2612,역촌,4472.0,5141.0,20191226,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191224,6호선,2612,역촌,4701.0,5018.0,20191227,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191225,6호선,2612,역촌,2711.0,3017.0,20191228,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191226,6호선,2612,역촌,4467.0,4936.0,20191229,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191227,6호선,2612,역촌,4718.0,5189.0,20191230,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191228,6호선,2612,역촌,3417.0,3619.0,20191231,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191229,6호선,2612,역촌,2549.0,2704.0,20200101,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191230,6호선,2612,역촌,4478.0,4912.0,20200102,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191231,6호선,2612,역촌,4392.0,4585.0,20200103,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200101,6호선,2612,역촌,1906.0,2284.0,20200104,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200102,6호선,2612,역촌,4268.0,4797.0,20200105,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200103,6호선,2612,역촌,4478.0,4926.0,20200106,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200104,6호선,2612,역촌,3198.0,3614.0,20200107,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200105,6호선,2612,역촌,2429.0,2759.0,20200108,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200106,6호선,2612,역촌,4478.0,5053.0,20200109,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200107,6호선,2612,역촌,4380.0,5070.0,20200110,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200108,6호선,2612,역촌,4453.0,5131.0,20200111,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200109,6호선,2612,역촌,4568.0,5253.0,20200112,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200110,6호선,2612,역촌,4690.0,5127.0,20200113,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200111,6호선,2612,역촌,3273.0,3723.0,20200114,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200112,6호선,2612,역촌,2586.0,2858.0,20200115,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200113,6호선,2612,역촌,4563.0,5120.0,20200116,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200114,6호선,2612,역촌,4488.0,5094.0,20200117,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200115,6호선,2612,역촌,4526.0,5190.0,20200118,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200116,6호선,2612,역촌,4509.0,5132.0,20200119,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200117,6호선,2612,역촌,4595.0,5230.0,20200120,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200118,6호선,2612,역촌,3387.0,3777.0,20200121,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200119,6호선,2612,역촌,2577.0,2879.0,20200122,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200120,6호선,2612,역촌,4597.0,5095.0,20200123,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200121,6호선,2612,역촌,4527.0,5146.0,20200124,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200122,6호선,2612,역촌,4487.0,5047.0,20200125,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200123,6호선,2612,역촌,4219.0,4563.0,20200126,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200124,6호선,2612,역촌,1848.0,1996.0,20200127,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200125,6호선,2612,역촌,1777.0,2110.0,20200128,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200126,6호선,2612,역촌,2046.0,2237.0,20200129,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200127,6호선,2612,역촌,2037.0,2283.0,20200130,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200128,6호선,2612,역촌,4096.0,4649.0,20200131,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200129,6호선,2612,역촌,4208.0,4791.0,20200201,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200130,6호선,2612,역촌,4182.0,4802.0,20200202,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20200131,6호선,2612,역촌,4257.0,4836.0,20200203,6,은평구,녹번동,서울특별시 은평구 녹번동 144-69,6311-6110,역촌역
20191201,6호선,2614,독바위,1769.0,2007.0,20191204,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191202,6호선,2614,독바위,3311.0,3531.0,20191205,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191203,6호선,2614,독바위,3331.0,3500.0,20191206,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191204,6호선,2614,독바위,3313.0,3446.0,20191207,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191205,6호선,2614,독바위,3290.0,3593.0,20191208,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191206,6호선,2614,독바위,3330.0,3366.0,20191209,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191207,6호선,2614,독바위,2439.0,2585.0,20191210,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191208,6호선,2614,독바위,1854.0,2277.0,20191211,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191209,6호선,2614,독바위,3231.0,3473.0,20191212,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191210,6호선,2614,독바위,3375.0,3391.0,20191213,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191211,6호선,2614,독바위,3355.0,3470.0,20191214,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191212,6호선,2614,독바위,3467.0,3510.0,20191215,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191213,6호선,2614,독바위,3355.0,3385.0,20191216,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191214,6호선,2614,독바위,2799.0,3034.0,20191217,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191215,6호선,2614,독바위,1865.0,2223.0,20191218,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191216,6호선,2614,독바위,3277.0,3364.0,20191219,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191217,6호선,2614,독바위,3362.0,3397.0,20191220,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191218,6호선,2614,독바위,3377.0,3479.0,20191221,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191219,6호선,2614,독바위,3465.0,3553.0,20191222,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191220,6호선,2614,독바위,3486.0,3524.0,20191223,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191221,6호선,2614,독바위,2707.0,2871.0,20191224,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191222,6호선,2614,독바위,1882.0,2177.0,20191225,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191223,6호선,2614,독바위,3228.0,3365.0,20191226,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191224,6호선,2614,독바위,3391.0,3360.0,20191227,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191225,6호선,2614,독바위,1922.0,2163.0,20191228,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191226,6호선,2614,독바위,3230.0,3372.0,20191229,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191227,6호선,2614,독바위,3340.0,3344.0,20191230,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191228,6호선,2614,독바위,2528.0,2700.0,20191231,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191229,6호선,2614,독바위,1843.0,2115.0,20200101,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191230,6호선,2614,독바위,3058.0,3225.0,20200102,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191231,6호선,2614,독바위,3019.0,3008.0,20200103,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200101,6호선,2614,독바위,1432.0,1778.0,20200104,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200102,6호선,2614,독바위,3055.0,3221.0,20200105,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200103,6호선,2614,독바위,3167.0,3224.0,20200106,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200104,6호선,2614,독바위,2305.0,2573.0,20200107,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200105,6호선,2614,독바위,1710.0,2230.0,20200108,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200106,6호선,2614,독바위,3106.0,3274.0,20200109,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200107,6호선,2614,독바위,3111.0,3206.0,20200110,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200108,6호선,2614,독바위,3124.0,3200.0,20200111,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200109,6호선,2614,독바위,3320.0,3468.0,20200112,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200110,6호선,2614,독바위,3190.0,3292.0,20200113,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200111,6호선,2614,독바위,2333.0,2551.0,20200114,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200112,6호선,2614,독바위,1757.0,2227.0,20200115,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200113,6호선,2614,독바위,3172.0,3287.0,20200116,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200114,6호선,2614,독바위,3201.0,3381.0,20200117,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200115,6호선,2614,독바위,3209.0,3408.0,20200118,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200116,6호선,2614,독바위,3222.0,3311.0,20200119,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200117,6호선,2614,독바위,3270.0,3334.0,20200120,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200118,6호선,2614,독바위,2419.0,2732.0,20200121,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200119,6호선,2614,독바위,1767.0,2186.0,20200122,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200120,6호선,2614,독바위,3247.0,3365.0,20200123,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200121,6호선,2614,독바위,3233.0,3337.0,20200124,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200122,6호선,2614,독바위,3215.0,3298.0,20200125,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200123,6호선,2614,독바위,3078.0,2984.0,20200126,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200124,6호선,2614,독바위,1410.0,1576.0,20200127,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200125,6호선,2614,독바위,1302.0,1443.0,20200128,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200126,6호선,2614,독바위,1574.0,1900.0,20200129,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200127,6호선,2614,독바위,1500.0,1761.0,20200130,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200128,6호선,2614,독바위,2859.0,3083.0,20200131,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200129,6호선,2614,독바위,3076.0,3250.0,20200201,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200130,6호선,2614,독바위,3181.0,3269.0,20200202,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20200131,6호선,2614,독바위,3172.0,3152.0,20200203,6,은평구,불광동,서울특별시 은평구 불광동 13-33,6311-6130,독바위역
20191201,6호선,2616,구산,4455.0,3522.0,20191204,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191202,6호선,2616,구산,9272.0,7082.0,20191205,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191203,6호선,2616,구산,9182.0,6956.0,20191206,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191204,6호선,2616,구산,9075.0,7007.0,20191207,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191205,6호선,2616,구산,9116.0,6967.0,20191208,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191206,6호선,2616,구산,9179.0,6805.0,20191209,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191207,6호선,2616,구산,6488.0,5022.0,20191210,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191208,6호선,2616,구산,4677.0,3486.0,20191211,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191209,6호선,2616,구산,9257.0,6972.0,20191212,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191210,6호선,2616,구산,9278.0,6973.0,20191213,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191211,6호선,2616,구산,9197.0,6878.0,20191214,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191212,6호선,2616,구산,9201.0,6817.0,20191215,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191213,6호선,2616,구산,9566.0,7100.0,20191216,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191214,6호선,2616,구산,7177.0,5291.0,20191217,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191215,6호선,2616,구산,4746.0,3648.0,20191218,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191216,6호선,2616,구산,9126.0,6888.0,20191219,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191217,6호선,2616,구산,8949.0,6673.0,20191220,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191218,6호선,2616,구산,9289.0,7017.0,20191221,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191219,6호선,2616,구산,9299.0,6896.0,20191222,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191220,6호선,2616,구산,9551.0,6944.0,20191223,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191221,6호선,2616,구산,6914.0,5091.0,20191224,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191222,6호선,2616,구산,4932.0,3751.0,20191225,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191223,6호선,2616,구산,9203.0,6885.0,20191226,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191224,6호선,2616,구산,9529.0,6888.0,20191227,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191225,6호선,2616,구산,4993.0,3845.0,20191228,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191226,6호선,2616,구산,8884.0,6806.0,20191229,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191227,6호선,2616,구산,9245.0,6968.0,20191230,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191228,6호선,2616,구산,6775.0,5035.0,20191231,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191229,6호선,2616,구산,4610.0,3513.0,20200101,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191230,6호선,2616,구산,8789.0,6742.0,20200102,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191231,6호선,2616,구산,8367.0,6339.0,20200103,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200101,6호선,2616,구산,3408.0,2705.0,20200104,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200102,6호선,2616,구산,8258.0,6416.0,20200105,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200103,6호선,2616,구산,8761.0,6421.0,20200106,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200104,6호선,2616,구산,6087.0,4547.0,20200107,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200105,6호선,2616,구산,4467.0,3418.0,20200108,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200106,6호선,2616,구산,8642.0,6811.0,20200109,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200107,6호선,2616,구산,8210.0,6548.0,20200110,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200108,6호선,2616,구산,8590.0,6463.0,20200111,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200109,6호선,2616,구산,8829.0,6760.0,20200112,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200110,6호선,2616,구산,8989.0,6561.0,20200113,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200111,6호선,2616,구산,6516.0,4858.0,20200114,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200112,6호선,2616,구산,4388.0,3413.0,20200115,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200113,6호선,2616,구산,8604.0,6643.0,20200116,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200114,6호선,2616,구산,8453.0,6546.0,20200117,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200115,6호선,2616,구산,8646.0,6735.0,20200118,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200116,6호선,2616,구산,8585.0,6636.0,20200119,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200117,6호선,2616,구산,8961.0,6645.0,20200120,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200118,6호선,2616,구산,6528.0,4860.0,20200121,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200119,6호선,2616,구산,4571.0,3450.0,20200122,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200120,6호선,2616,구산,8653.0,6714.0,20200123,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200121,6호선,2616,구산,8637.0,6549.0,20200124,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200122,6호선,2616,구산,8691.0,6597.0,20200125,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200123,6호선,2616,구산,8213.0,6021.0,20200126,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200124,6호선,2616,구산,3427.0,2576.0,20200127,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200125,6호선,2616,구산,3444.0,2624.0,20200128,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200126,6호선,2616,구산,3880.0,2895.0,20200129,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200127,6호선,2616,구산,3816.0,2937.0,20200130,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200128,6호선,2616,구산,8051.0,6214.0,20200131,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200129,6호선,2616,구산,8442.0,6507.0,20200201,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200130,6호선,2616,구산,8575.0,6518.0,20200202,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20200131,6호선,2616,구산,8686.0,6365.0,20200203,6,은평구,구산동,서울특별시 은평구 구산동 1,6311-6150,구산역
20191201,6호선,2617,새절(신사),7902.0,7794.0,20191204,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191202,6호선,2617,새절(신사),16361.0,15691.0,20191205,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191203,6호선,2617,새절(신사),16365.0,15645.0,20191206,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191204,6호선,2617,새절(신사),16847.0,15953.0,20191207,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191205,6호선,2617,새절(신사),16422.0,15726.0,20191208,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191206,6호선,2617,새절(신사),16527.0,15531.0,20191209,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191207,6호선,2617,새절(신사),11685.0,11107.0,20191210,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191208,6호선,2617,새절(신사),8377.0,8219.0,20191211,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191209,6호선,2617,새절(신사),16448.0,15619.0,20191212,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191210,6호선,2617,새절(신사),16891.0,16045.0,20191213,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191211,6호선,2617,새절(신사),16763.0,16182.0,20191214,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191212,6호선,2617,새절(신사),16671.0,15859.0,20191215,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191213,6호선,2617,새절(신사),16996.0,16126.0,20191216,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191214,6호선,2617,새절(신사),12351.0,11492.0,20191217,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191215,6호선,2617,새절(신사),8754.0,8419.0,20191218,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191216,6호선,2617,새절(신사),15927.0,14869.0,20191219,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191217,6호선,2617,새절(신사),15677.0,14735.0,20191220,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191218,6호선,2617,새절(신사),16170.0,15303.0,20191221,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191219,6호선,2617,새절(신사),16143.0,15064.0,20191222,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191220,6호선,2617,새절(신사),16811.0,15656.0,20191223,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191221,6호선,2617,새절(신사),12069.0,11179.0,20191224,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191222,6호선,2617,새절(신사),8719.0,8575.0,20191225,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191223,6호선,2617,새절(신사),15488.0,14561.0,20191226,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191224,6호선,2617,새절(신사),16131.0,14767.0,20191227,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
20191225,6호선,2617,새절(신사),9045.0,8631.0,20191228,6,은평구,신사동,서울특별시 은평구 신사동 337-5,6311-6160,새절역
