company,date,closing_price
KMH,2013.02.28,"9,240"
KMH,2013.02.27,"9,340"
KMH,2013.02.26,"9,320"
KMH,2013.02.25,"9,370"
KMH,2013.02.22,"9,400"
KMH,2013.02.21,"9,370"
KMH,2013.02.20,"9,150"
KMH,2013.02.19,"9,340"
KMH,2013.02.18,"9,380"
KMH,2013.02.15,"9,370"
KMH,2013.02.14,"9,320"
KMH,2013.02.13,"9,390"
KMH,2013.02.12,"9,210"
KMH,2013.02.08,"9,190"
KMH,2013.02.07,"9,000"
KMH,2013.02.06,"9,040"
KMH,2013.02.05,"9,100"
KMH,2013.02.04,"9,150"
KMH,2013.02.01,"9,200"
KMH,2013.01.31,"9,170"
KMH,2013.01.30,"9,200"
KMH,2013.01.29,"9,120"
KMH,2013.01.28,"9,150"
KMH,2013.01.25,"9,180"
KMH,2013.01.24,"9,200"
KMH,2013.01.23,"8,840"
KMH,2013.01.22,"8,940"
KMH,2013.01.21,"8,740"
KMH,2013.01.18,"8,910"
KMH,2013.01.17,"8,850"
KMH,2013.01.16,"8,460"
KMH,2013.01.15,"8,440"
KMH,2013.01.14,"8,420"
KMH,2013.01.11,"8,190"
KMH,2013.01.10,"8,000"
KMH,2013.01.09,"7,940"
KMH,2013.01.08,"7,870"
KMH,2013.01.07,"7,960"
KMH,2013.01.04,"7,910"
KMH,2013.01.03,"8,230"
KMH,2013.01.02,"8,330"
KMH,2012.12.28,"8,350"
KMH,2012.12.27,"8,000"
KMH,2012.12.26,"7,940"
KMH,2012.12.24,"8,030"
KMH,2012.12.21,"8,020"
KMH,2012.12.20,"8,040"
KMH,2012.12.18,"8,050"
KMH,2012.12.17,"8,060"
KMH,2012.12.14,"8,080"
KMH,2012.12.13,"7,980"
KMH,2012.12.12,"7,960"
KMH,2012.12.11,"8,040"
KMH,2012.12.10,"7,960"
KMH,2012.12.07,"8,000"
KMH,2012.12.06,"7,900"
KMH,2012.12.05,"8,190"
KMH,2012.12.04,"8,430"
KMH,2012.12.03,"8,410"
KMH,2012.11.30,"8,100"
KMH,2012.11.29,"7,810"
KMH,2012.11.28,"7,940"
KMH,2012.11.27,"7,960"
KMH,2012.11.26,"7,890"
KMH,2012.11.23,"7,890"
KMH,2012.11.22,"7,840"
KMH,2012.11.21,"7,750"
KMH,2012.11.20,"7,690"
KMH,2012.11.19,"7,700"
KMH,2012.11.16,"7,600"
KMH,2012.11.15,"7,620"
KMH,2012.11.14,"7,920"
KMH,2012.11.13,"7,990"
KMH,2012.11.12,"8,000"
KMH,2012.11.09,"7,900"
KMH,2012.11.08,"7,900"
KMH,2012.11.07,"7,920"
KMH,2012.11.06,"7,730"
KMH,2012.11.05,"7,520"
KMH,2012.11.02,"7,450"
KMH,2012.11.01,"7,450"
KMH,2012.10.31,"7,530"
KMH,2012.10.30,"7,530"
KMH,2012.10.29,"7,450"
KMH,2012.10.26,"7,720"
KMH,2012.10.25,"7,950"
KMH,2012.10.24,"8,100"
KMH,2012.10.23,"8,070"
KMH,2012.10.22,"7,920"
KMH,2012.10.19,"7,990"
KMH,2012.10.18,"7,700"
KMH,2012.10.17,"7,760"
KMH,2012.10.16,"7,210"
KMH,2012.10.15,"7,220"
KMH,2012.10.12,"7,110"
KMH,2012.10.11,"7,070"
KMH,2012.10.10,"7,280"
KMH,2012.10.09,"7,380"
KMH,2012.10.08,"7,460"
KMH,2012.10.05,"7,690"
KMH,2012.10.04,"7,470"
KMH,2012.10.02,"7,440"
KMH,2012.09.28,"7,390"
KMH,2012.09.27,"7,370"
KMH,2012.09.26,"7,260"
KMH,2012.09.25,"7,250"
KMH,2012.09.24,"7,430"
KMH,2012.09.21,"7,640"
KMH,2012.09.20,"7,580"
KMH,2012.09.19,"7,360"
KMH,2012.09.18,"7,420"
KMH,2012.09.17,"7,580"
KMH,2012.09.14,"7,400"
KMH,2012.09.13,"7,300"
KMH,2012.09.12,"7,350"
KMH,2012.09.11,"7,000"
KMH,2012.09.10,"6,980"
KMH,2012.09.07,"6,990"
KMH,2012.09.06,"6,990"
KMH,2012.09.05,"6,880"
KMH,2012.09.04,"6,830"
KMH,2012.09.03,"6,900"
KMH,2012.08.31,"6,690"
KMH,2012.08.30,"6,610"
KMH,2012.08.29,"6,720"
KMH,2012.08.28,"6,600"
KMH,2012.08.27,"6,640"
KMH,2012.08.24,"6,700"
KMH,2012.08.23,"6,810"
KMH,2012.08.22,"6,850"
KMH,2012.08.21,"6,920"
KMH,2012.08.20,"6,840"
KMH,2012.08.17,"6,530"
KMH,2012.08.16,"6,410"
KMH,2012.08.14,"6,410"
KMH,2012.08.13,"6,420"
KMH,2012.08.10,"6,400"
KMH,2012.08.09,"6,390"
KMH,2012.08.08,"6,360"
KMH,2012.08.07,"6,440"
KMH,2012.08.06,"6,360"
KMH,2012.08.03,"6,360"
KMH,2012.08.02,"6,320"
KMH,2012.08.01,"6,360"
KMH,2012.07.31,"6,390"
KMH,2012.07.30,"6,530"
KMH,2012.07.27,"6,470"
KMH,2012.07.26,"6,350"
KMH,2012.07.25,"6,320"
KMH,2012.07.24,"6,230"
KMH,2012.07.23,"6,280"
KMH,2012.07.20,"6,430"
KMH,2012.07.19,"6,420"
KMH,2012.07.18,"6,450"
KMH,2012.07.17,"6,490"
KMH,2012.07.16,"6,580"
KMH,2012.07.13,"6,570"
KMH,2012.07.12,"6,550"
KMH,2012.07.11,"6,700"
KMH,2012.07.10,"6,780"
KMH,2012.07.09,"6,800"
KMH,2012.07.06,"6,770"
KMH,2012.07.05,"6,750"
KMH,2012.07.04,"6,690"
KMH,2012.07.03,"6,520"
KMH,2012.07.02,"6,550"
KMH,2012.06.29,"6,600"
KMH,2012.06.28,"6,590"
KMH,2012.06.27,"6,400"
KMH,2012.06.26,"6,330"
KMH,2012.06.25,"6,380"
KMH,2012.06.22,"6,380"
KMH,2012.06.21,"6,560"
KMH,2012.06.20,"6,670"
KMH,2012.06.19,"6,660"
KMH,2012.06.18,"6,700"
KMH,2012.06.15,"6,500"
KMH,2012.06.14,"6,570"
KMH,2012.06.13,"6,490"
KMH,2012.06.12,"6,540"
KMH,2012.06.11,"6,630"
KMH,2012.06.08,"6,340"
KMH,2012.06.07,"6,410"
KMH,2012.06.05,"6,230"
KMH,2012.06.04,"6,230"
KMH,2012.06.01,"6,560"
KMH,2012.05.31,"6,560"
KMH,2012.05.30,"6,450"
KMH,2012.05.29,"6,400"
KMH,2012.05.25,"6,410"
KMH,2012.05.24,"6,260"
KMH,2012.05.23,"6,330"
KMH,2012.05.22,"6,520"
KMH,2012.05.21,"6,400"
KMH,2012.05.18,"6,400"
KMH,2012.05.17,"6,650"
KMH,2012.05.16,"6,690"
KMH,2012.05.15,"6,770"
KMH,2012.05.14,"6,780"
KMH,2012.05.11,"6,920"
KMH,2012.05.10,"7,060"
KMH,2012.05.09,"7,050"
KMH,2012.05.08,"7,060"
KMH,2012.05.07,"7,100"
KMH,2012.05.04,"7,190"
KMH,2012.05.03,"7,050"
KMH,2012.05.02,"6,930"
KMH,2012.04.30,"6,850"
KMH,2012.04.27,"6,850"
KMH,2012.04.26,"6,760"
KMH,2012.04.25,"6,880"
KMH,2012.04.24,"6,880"
KMH,2012.04.23,"7,120"
KMH,2012.04.20,"7,130"
KMH,2012.04.19,"7,200"
KMH,2012.04.18,"7,240"
KMH,2012.04.17,"7,200"
KMH,2012.04.16,"7,130"
KMH,2012.04.13,"7,130"
KMH,2012.04.12,"6,800"
KMH,2012.04.10,"6,750"
KMH,2012.04.09,"6,720"
KMH,2012.04.06,"7,070"
KMH,2012.04.05,"7,100"
KMH,2012.04.04,"7,130"
KMH,2012.04.03,"7,280"
KMH,2012.04.02,"7,330"
KMH,2012.03.30,"7,320"
KMH,2012.03.29,"7,330"
KMH,2012.03.28,"7,490"
KMH,2012.03.27,"7,400"
KMH,2012.03.26,"7,420"
KMH,2012.03.23,"7,310"
KMH,2012.03.22,"7,430"
KMH,2012.03.21,"7,400"
KMH,2012.03.20,"7,530"
KMH,2012.03.19,"7,490"
KMH,2012.03.16,"7,590"
KMH,2012.03.15,"7,700"
KMH,2012.03.14,"8,000"
KMH,2012.03.13,"8,030"
KMH,2012.03.12,"8,100"
KMH,2012.03.09,"8,100"
KMH,2012.03.08,"7,880"
KMH,2012.03.07,"7,900"
KMH,2012.03.06,"7,860"
KMH,2012.03.05,"8,010"
KMH,2012.03.02,"8,020"
KMH,2012.02.29,"7,580"
KMH,2012.02.28,"7,620"
KMH,2012.02.27,"7,750"
KMH,2012.02.24,"7,660"
KMH,2012.02.23,"7,650"
KMH,2012.02.22,"7,810"
KMH,2012.02.21,"7,610"
KMH,2012.02.20,"7,460"
KMH,2012.02.17,"7,400"
KMH,2012.02.16,"7,400"
KMH,2012.02.15,"7,600"
KMH,2012.02.14,"7,300"
KMH,2012.02.13,"7,310"
KMH,2012.02.10,"7,400"
KMH,2012.02.09,"7,350"
KMH,2012.02.08,"7,470"
KMH,2012.02.07,"7,610"
KMH,2012.02.06,"7,350"
KMH,2012.02.03,"7,540"
KMH,2012.02.02,"7,800"
KMH,2012.02.01,"7,830"
KMH,2012.01.31,"7,700"
KMH,2012.01.30,"7,750"
KMH,2012.01.27,"7,750"
KMH,2012.01.26,"7,440"
KMH,2012.01.25,"7,310"
KMH,2012.01.20,"7,380"
KMH,2012.01.19,"7,200"
KMH,2012.01.18,"7,380"
KMH,2012.01.17,"7,620"
KMH,2012.01.16,"7,650"
KMH,2012.01.13,"7,760"
KMH,2012.01.12,"7,770"
KMH,2012.01.11,"7,800"
KMH,2012.01.10,"7,750"
KMH,2012.01.09,"7,970"
KMH,2012.01.06,"8,240"
KMH,2012.01.05,"7,810"
KMH,2012.01.04,"7,600"
KMH,2012.01.03,"7,800"
KMH,2012.01.02,"7,920"
KMH,2011.12.29,"7,900"
KMH,2011.12.28,"7,900"
KMH,2011.12.27,"7,950"
KMH,2011.12.26,"7,910"
KMH,2011.12.23,"8,020"
KMH,2011.12.22,"8,030"
KMH,2011.12.21,"8,250"
KMH,2011.12.20,"8,280"
KMH,2011.12.19,"8,230"
KMH,2011.12.16,"8,740"
KMH,2011.12.15,"8,710"
KMH,2011.12.14,"8,610"
KMH,2011.12.13,"8,500"
KMH,2011.12.12,"8,430"
KMH,2011.12.09,"8,370"
KMH,2011.12.08,"8,310"
KMH,2011.12.07,"8,640"
KMH,2011.12.06,"8,800"
KMH,2011.12.05,"8,550"
KMH,2011.12.02,"8,770"
KMH,2011.12.01,"8,440"
KMH,2011.11.30,"8,580"
KMH,2011.11.29,"8,290"
KMH,2011.11.28,"8,190"
KMH,2011.11.25,"8,150"
KMH,2011.11.24,"8,100"
KMH,2011.11.23,"8,400"
KMH,2011.11.22,"8,420"
KMH,2011.11.21,"8,600"
KMH,2011.11.18,"8,570"
KMH,2011.11.17,"8,890"
KMH,2011.11.16,"8,790"
KMH,2011.11.15,"9,350"
KMH,2011.11.14,"9,470"
KMH,2011.11.11,"9,150"
KMH,2011.11.10,"9,000"
KMH,2011.11.09,"9,340"
KMH,2011.11.08,"8,740"
KMH,2011.11.07,"9,100"
KMH,2011.11.04,"8,770"
KMH,2011.11.03,"8,800"
KMH,2011.11.02,"9,170"
KMH,2011.11.01,"8,920"
KMH,2011.10.31,"8,680"
KMH,2011.10.28,"9,000"
KMH,2011.10.27,"8,730"
KMH,2011.10.26,"9,250"
KMH,2011.10.25,"9,610"
KMH,2011.10.24,"9,010"
KMH,2011.10.21,"8,830"
KMH,2011.10.20,"9,050"
KMH,2011.10.19,"8,100"
KMH,2011.10.18,"7,500"
KMH,2011.10.17,"7,700"
KMH,2011.10.14,"7,680"
KMH,2011.10.13,"7,620"
KMH,2011.10.12,"7,560"
KMH,2011.10.11,"7,040"
KMH,2011.10.10,"7,200"
KMH,2011.10.07,"7,150"
KMH,2011.10.06,"6,980"
KMH,2011.10.05,"7,770"
KMH,2011.10.04,"7,540"
KMH,2011.09.30,"7,810"
KMH,2011.09.29,"7,640"
KMH,2011.09.28,"7,650"
KMH,2011.09.27,"7,780"
KMH,2011.09.26,"7,200"
KMH,2011.09.23,"7,730"
KMH,2011.09.22,"7,650"
KMH,2011.09.21,"6,960"
KMH,2011.09.20,"7,030"
KMH,2011.09.19,"6,780"
KMH,2011.09.16,"6,760"
KMH,2011.09.15,"6,570"
KMH,2011.09.14,"6,250"
KMH,2011.09.09,"6,810"
KMH,2011.09.08,"6,600"
KMH,2011.09.07,"6,240"
KMH,2011.09.06,"6,200"
KMH,2011.09.05,"6,700"
KMH,2011.09.02,"7,030"
KMH,2011.09.01,"6,900"
KMH,2011.08.31,"6,750"
KMH,2011.08.30,"6,780"
KMH,2011.08.29,"7,240"
KMH,2011.08.26,"7,220"
KMH,2011.08.25,"7,350"
KMH,2011.08.24,"7,550"
KMH,2011.08.23,"7,830"
KMH,2011.08.22,"7,870"
KMH,2011.08.19,"7,650"
KMH,2011.08.18,"8,060"
KMH,2011.08.17,"7,550"
KMH,2011.08.16,"7,610"
KMH,2011.08.12,"7,550"
KMH,2011.08.11,"7,240"
KMH,2011.08.10,"7,240"
KMH,2011.08.09,"6,740"
KMH,2011.08.08,"6,740"
KMH,2011.08.05,"6,600"
KMH,2011.08.04,"7,000"
KMH,2011.08.03,"7,370"
KMH,2011.08.02,"7,530"
KMH,2011.08.01,"7,660"
KMH,2011.07.29,"7,650"
KMH,2011.07.28,"7,790"
KMH,2011.07.27,"7,900"
KMH,2011.07.26,"7,260"
KMH,2011.07.25,"7,100"
KMH,2011.07.22,"7,150"
KMH,2011.07.21,"7,150"
KMH,2011.07.20,"7,140"
KMH,2011.07.19,"6,950"
KMH,2011.07.18,"6,800"
KMH,2011.07.15,"6,780"
KMH,2011.07.14,"6,760"
KMH,2011.07.13,"6,270"
KMH,2011.07.12,"6,270"
KMH,2011.07.11,"6,500"
KMH,2011.07.08,"6,470"
KMH,2011.07.07,"6,400"
KMH,2011.07.06,"6,400"
KMH,2011.07.05,"5,930"
KMH,2011.07.04,"5,930"
KMH,2011.07.01,"5,990"
KMH,2011.06.30,"6,130"
KMH,2011.06.29,"6,030"
KMH,2011.06.28,"5,990"
KMH,2011.06.27,"5,650"
KMH,2011.06.24,"5,950"
KMH,2011.06.23,"5,910"
KMH,2011.06.22,"5,610"
KMH,2011.06.21,"5,350"
KMH,2011.06.20,"5,210"
KMH,2011.06.17,"5,260"
KMH,2011.06.16,"5,300"
KMH,2011.06.15,"5,130"
KMH,2011.06.14,"5,340"
KMH,2011.06.13,"5,200"
KMH,2011.06.10,"5,650"
KMH,2011.06.09,"5,730"
KMH,2011.06.08,"5,600"
KMH,2011.06.07,"5,660"
KMH,2011.06.03,"5,820"
KMH,2011.06.02,"6,430"
KMH,2011.06.01,"6,650"
KMH,2011.05.31,"7,300"
KMH,2011.05.30,"7,660"
KMH,2011.05.27,"7,010"
KMH,2011.05.26,"7,000"
KMH,2011.05.25,"7,270"
에스티팜,2020.02.20,"28,300"
에스티팜,2020.02.19,"28,150"
에스티팜,2020.02.18,"28,250"
에스티팜,2020.02.17,"29,400"
에스티팜,2020.02.14,"30,000"
에스티팜,2020.02.13,"30,300"
에스티팜,2020.02.12,"29,200"
에스티팜,2020.02.11,"29,800"
에스티팜,2020.02.10,"29,350"
에스티팜,2020.02.07,"28,900"
에스티팜,2020.02.06,"29,700"
에스티팜,2020.02.05,"30,550"
에스티팜,2020.02.04,"31,000"
에스티팜,2020.02.03,"27,600"
에스티팜,2020.01.31,"27,600"
에스티팜,2020.01.30,"28,600"
에스티팜,2020.01.29,"28,650"
에스티팜,2020.01.28,"29,000"
에스티팜,2020.01.23,"29,000"
에스티팜,2020.01.22,"29,650"
에스티팜,2020.01.21,"26,650"
에스티팜,2020.01.20,"27,450"
에스티팜,2020.01.17,"28,050"
에스티팜,2020.01.16,"28,350"
에스티팜,2020.01.15,"27,300"
에스티팜,2020.01.14,"26,900"
에스티팜,2020.01.13,"27,200"
